file,Delay_samples,Delay_ms,Aligned_samples,SNR_dB,SSNR_dB,SI_SDR_dB,PESQ,STOI
p232_396.wav,0,0.0,29555,22.96200881266634,13.208208351803133,22.9584217687116,2.4917855262756348,0.9320351419288212
p232_397.wav,0,0.0,48959,22.766021518841168,13.855925814977041,22.758895463676243,3.1178481578826904,0.9975489444242374
p232_398.wav,0,0.0,47616,20.670515555193067,12.70167804505092,20.63739682302584,2.82987904548645,0.9830903882006208
p232_399.wav,0,0.0,35861,18.360055618761287,10.421000264361561,18.307032436368214,2.5412003993988037,0.905972626545069
p232_400.wav,0,0.0,42923,26.24503207326619,16.74463832823319,26.244863646601164,3.516240119934082,0.9993030476220235
p232_402.wav,0,0.0,28484,18.53157273609129,9.584143536233292,18.492252451879537,2.7353241443634033,0.9774948981425511
p232_403.wav,0,0.0,34413,19.843196579439173,11.729482846128942,19.803883444861448,1.7048850059509277,0.9275359446313545
p232_404.wav,0,0.0,39713,22.87918416238929,10.99096410029602,22.885302854420715,2.858144760131836,0.9931385978843211
p232_405.wav,0,0.0,40677,21.91249125021967,14.83683185797906,21.8987605569639,3.204998254776001,0.9813028779632438
p232_407.wav,0,0.0,23809,13.127857776399594,6.390186694365408,12.921895060653712,2.0643362998962402,0.8251892855677333
p232_409.wav,0,0.0,65440,16.575651354396367,8.335155362322745,16.48322292185885,1.8277716636657715,0.9130326131015783
p232_410.wav,0,0.0,51755,21.137174604460938,14.99034894921477,21.112024415586635,2.6450231075286865,0.9292047993536953
p232_411.wav,0,0.0,33810,25.525870467519344,12.020503178712143,25.52969227357801,3.027778387069702,0.9790253075915454
p232_412.wav,0,0.0,53607,20.795495461408255,13.644101404748103,20.762818374871998,2.5226492881774902,0.9511325519190941
p232_413.wav,0,0.0,36310,26.618110175810195,15.015906195480722,26.620348016336774,3.385784864425659,0.9991340671354334
p232_414.wav,0,0.0,27833,17.231795290125422,8.151837635033361,17.17463291079383,2.1687064170837402,0.8730657944556098
p232_415.wav,0,0.0,44867,13.717672972397262,6.29740417546208,13.5303891564876,1.6539769172668457,0.919353730468476
p257_001.wav,0,0.0,35513,16.393879520571254,8.445308079842732,16.310851518232077,2.5557689666748047,0.9143165532416632
p257_002.wav,0,0.0,44418,17.113804478167086,10.180913852278607,17.030631859886533,3.148630380630493,0.9873075534875189
p257_003.wav,0,0.0,88343,16.865712554271205,10.358820054621408,16.785169189678804,2.2720131874084473,0.9510750706945336
p257_004.wav,0,0.0,58103,19.107854808909977,9.28961004216545,19.061008179603714,2.367661952972412,0.9779083680897768
p257_006.wav,0,0.0,68392,21.316048201047032,14.782550102256453,21.286269441897552,2.695053815841675,0.9645362821031753
p257_007.wav,0,0.0,54363,17.77372065635721,11.225328042704557,17.705727628112097,2.0111517906188965,0.9268377359569241
p257_008.wav,0,0.0,89330,15.13330479162564,10.172916794664452,15.001665052708884,1.9924635887145996,0.9416887119309337
p257_009.wav,0,0.0,55242,13.990390227090025,8.038241246474135,13.823511730003968,1.4831390380859375,0.8895058508129269
p257_010.wav,0,0.0,37915,23.263522602386686,12.7911504818582,23.25166925406552,2.671598196029663,0.9661823053476638
p257_011.wav,0,0.0,81727,20.551454287499617,14.411816737561237,20.51333894353082,3.2063324451446533,0.9850567437662142
p257_012.wav,0,0.0,55322,19.728000183783315,12.66063044138294,19.683878799615513,2.2118747234344482,0.9567043781798619
p257_013.wav,0,0.0,50211,12.492931463630299,7.33799661711192,12.244554726772721,1.3255319595336914,0.9190565128808599
p257_014.wav,0,0.0,59080,23.12151841328134,16.484657648858807,23.10099449536662,3.6201398372650146,0.9904034714622952
p257_015.wav,0,0.0,75085,21.58900972335625,15.558873703906817,21.560194056126143,3.5110504627227783,0.9853930807697115
p257_016.wav,0,0.0,85572,20.568202519506535,13.195230375831466,20.53513142009877,2.709754467010498,0.9796219704784909
p257_017.wav,0,0.0,45937,18.609925806728093,11.375927525941147,18.56113830461053,2.005398988723755,0.9616451998425406
p257_018.wav,0,0.0,70698,21.79443285619655,14.79795002849019,21.79723918127586,3.307313919067383,0.9832519241816621
p257_019.wav,0,0.0,88325,20.122136145188332,13.609652526568775,20.08852969941538,3.0858025550842285,0.9850759978363812
p257_020.wav,0,0.0,54711,20.61714664858258,11.955161683640263,20.598667422543908,2.416339159011841,0.9388526124346819
p257_022.wav,0,0.0,77691,19.393585703482465,12.30860997642781,19.35096233648193,2.4093997478485107,0.9492028902045074
p257_023.wav,0,0.0,131430,21.554493329776246,16.63877274312686,21.533993781335052,3.4438273906707764,0.9926190834085098
p257_024.wav,0,0.0,74964,21.671656308777525,17.047584055741552,21.64648162603353,3.6949615478515625,0.9913150273301615
p257_025.wav,0,0.0,43868,21.065913000909788,11.816663952763701,21.037764893805246,2.5047128200531006,0.972240070287732
p257_026.wav,0,0.0,28143,13.715128672244335,5.797533278332237,13.529350997198101,1.9827501773834229,0.9076929569834533
p257_027.wav,0,0.0,48281,20.67486222595072,13.617701533937193,20.64429027405458,2.9333274364471436,0.9717439139264852
p257_028.wav,0,0.0,29389,16.72919168516191,8.419255839636705,16.643001645567864,1.703325867652893,0.9160599081969838
p257_029.wav,0,0.0,34001,16.992888627541774,6.907701594792054,16.910333412532992,2.116039991378784,0.8821087703230867
p257_030.wav,0,0.0,46249,17.475246039722315,9.341399943476306,17.403597653279014,1.3587580919265747,0.9396985339372009
p257_031.wav,0,0.0,21020,17.828926962897796,8.915829531223512,17.757022156359202,2.418184280395508,0.8350086331322975
p257_032.wav,0,0.0,48410,17.912592019037493,7.677972712250635,17.85320677528068,2.4978861808776855,0.9611980826906509
p257_033.wav,0,0.0,28151,15.087045080135946,6.395892026837517,14.975233117882867,1.796366572380066,0.9041997567878508
p257_034.wav,0,0.0,30567,16.97012043457024,8.363454096718973,16.886378301437148,2.1278128623962402,0.9245239423131459
p257_035.wav,0,0.0,52484,22.23105139853086,14.060018388447837,22.2075892034657,3.5299129486083984,0.9966017474998913
p257_036.wav,0,0.0,28575,19.591415969329294,8.246432030363096,19.5465598086345,2.629875421524048,0.9788956910890834
p257_037.wav,0,0.0,23282,17.054952196710342,8.280795300383256,16.969689728593572,2.031386613845825,0.9795230293087047
p257_038.wav,0,0.0,52304,18.248013221072195,12.399202420047196,18.18456637220561,2.624765157699585,0.9668901740840423
p257_039.wav,0,0.0,42585,21.125086538171345,13.11043314424101,21.09437411321717,3.0533056259155273,0.9446505471012092
p257_040.wav,0,0.0,42696,18.96239432523175,10.454095197814997,18.907654433659445,2.6574881076812744,0.9691715313379258
p257_041.wav,0,0.0,27385,12.005127460119663,6.060038425728825,11.723324942592452,2.284865140914917,0.9190816129764646
p257_042.wav,0,0.0,29438,17.186016268054615,5.348480288016469,17.10451061097845,1.510923147201538,0.7726802490423367
p257_043.wav,0,0.0,33238,21.119836997904535,12.603360223002202,21.088091735004063,3.220811128616333,0.976165766179106
p257_044.wav,0,0.0,28702,18.521477690429105,9.24839719024762,18.462699366574043,2.4332947731018066,0.9533938112347975
p257_045.wav,0,0.0,26000,17.080796313301228,4.959482275549318,17.005195172013202,2.475774049758911,0.9817960058398897
p257_046.wav,0,0.0,24662,12.721733594270496,7.3125467905606385,12.483626943112325,2.643974542617798,0.876994271180874
p257_047.wav,0,0.0,43104,21.38255209140182,11.595779138835084,21.362164447653203,2.8101134300231934,0.9376348557413426
p257_048.wav,0,0.0,26920,17.428452166693763,8.063783744359329,17.351078908432697,2.1736254692077637,0.9463824964318397
p257_049.wav,0,0.0,50383,17.544767529230377,10.91254454436508,17.468145171767762,2.273423671722412,0.954099593444712
p257_050.wav,0,0.0,30744,13.874468052580369,5.0043323297445195,13.697184913812352,1.4244691133499146,0.7288605942778894
p257_051.wav,0,0.0,46461,20.184645097413977,12.770701931207137,20.144599725211915,3.254812002182007,0.996392358613726
p257_052.wav,0,0.0,32480,20.835541840765966,10.456827688982601,20.814468102357203,3.3079254627227783,0.9516481809913299
p257_053.wav,0,0.0,40618,15.21284661088442,7.43134061967706,15.093569995767695,1.602585792541504,0.9281453651224817
p257_054.wav,0,0.0,34548,15.04731609457155,5.505383704410884,14.917770190853156,2.0043790340423584,0.8834650618637833
p257_055.wav,0,0.0,39949,18.977349841245147,10.401845361099028,18.93585435304599,3.322866439819336,0.974179234850253
