file,Delay_samples,Delay_ms,Aligned_samples,SNR_dB,SSNR_dB,SI_SDR_dB,PESQ,STOI,Input_SNR_dB,Input_SSNR_dB,Input_SI_SDR_dB,Input_PESQ,Input_STOI
p303_seq0007.wav,0,0.0,221711,14.51999417550103,10.956681161857194,14.375028102574014,1.8596018552780151,0.8667388952026635,6.92497121004748,2.0580757332731556,6.963861008404441,1.242817997932434,0.8099100426638645
p303_seq0008.wav,0,0.0,233280,8.087814155920434,5.1968670022557175,7.446044708511663,1.2013492584228516,0.7236193614696087,-3.3591357907121244,-3.3175039155391866,-3.3783741555386566,1.0834336280822754,0.6282205560648465
p303_seq0009.wav,0,0.0,315840,36.57029075405135,28.600121192762366,36.604061100923964,4.379571437835693,0.9976894788170274,36.7166495914378,29.47207369706247,36.71683948473523,4.370965480804443,0.9983828225819342
p303_seq0010.wav,0,0.0,174560,41.939684571134954,29.480841791592514,41.99083060861376,4.17848014831543,0.9738837636844987,36.37248389265311,31.2463945839153,36.372247107744386,3.83559250831604,0.957051846409002
p303_seq0011.wav,0,0.0,170720,37.16741974580488,25.4135516222556,37.17195309347956,4.083138465881348,0.9509598540943353,36.14973595456418,24.585530867755004,36.149042337609394,3.74041748046875,0.9407135542138186
p303_seq0012.wav,0,0.0,188000,24.692017571921944,14.833654663408872,24.697910477597485,3.3914356231689453,0.8692401362320732,18.198561780267237,8.660005187469112,18.19377157460189,2.107252359390259,0.8861279213264909
p303_seq0013.wav,0,0.0,210720,34.87889789047542,24.71947833598556,34.88077180817513,3.679159641265869,0.9741482676886815,33.55333022756463,23.057603117120763,33.55391457941571,3.282864809036255,0.9606149437199913
p303_seq0014.wav,0,0.0,193441,27.350857837737983,19.36870498918979,27.34857989800496,2.6926729679107666,0.8602284460907685,23.50053315025004,17.734298424040134,23.502134475661315,2.147533655166626,0.8144980087846933
p303_seq0015.wav,0,0.0,168960,32.569928295540024,24.14473687695309,32.5695447705013,3.898427724838257,0.8992593912314488,29.48612135679069,21.383181713553295,29.48560147553067,3.166477680206299,0.8787032200403596
p303_seq0016.wav,0,0.0,180800,26.11294386471347,19.46593294506526,26.114262178095284,3.9460697174072266,0.9605799025616062,23.523863296857886,18.587227187873328,23.526007569092936,3.4426565170288086,0.9555576585583403
p303_seq0017.wav,0,0.0,179680,20.881413664247543,18.725352346341037,20.848735609936856,1.840942144393921,0.7896117425185318,9.335484255898622,10.162733657105939,9.334475857258083,1.2498853206634521,0.7136945966874232
p303_seq0018.wav,0,0.0,173440,29.840942225072023,21.78026625735848,29.83712593552328,2.6739017963409424,0.9508479778081477,27.400225739859728,20.39488026187624,27.398119810852695,1.8409113883972168,0.897568809492276
p303_seq0019.wav,0,0.0,201440,25.535095158010993,18.705504290100404,25.530530941366933,2.4893767833709717,0.9001572753975371,22.34329394419298,17.088143709138865,22.34625650938314,1.852217197418213,0.8561839774996193
p303_seq0020.wav,0,0.0,185921,19.324596923132102,12.16608980971704,19.277486562961876,2.177133560180664,0.8567694884894793,10.394613540968523,6.122011807272328,10.408232393880956,1.5682860612869263,0.8179436410119553
p303_seq0021.wav,0,0.0,168320,24.271474120000818,13.342058398394418,24.273461177395923,3.377432346343994,0.8976388227242279,17.31072464172406,6.868812690981533,17.31181127650253,1.9729211330413818,0.8706558403101592
p303_seq0022.wav,0,0.0,164640,19.700478451387355,9.991830920816964,19.670452759961044,2.680474042892456,0.8485365208598478,-1.4478318806882822,-1.3852476446849145,-1.4723299289162166,1.2304469347000122,0.8353996889166418
p303_seq0023.wav,0,0.0,170186,21.849391525593465,11.33659926579275,21.84202813955259,2.688624143600464,0.9231546060067899,11.363999809132048,1.7561203066056692,11.369558066347874,1.4594966173171997,0.9007468323430531
p303_seq0024.wav,0,0.0,170400,25.41868473424053,15.417123271258472,25.410255592371346,2.6330020427703857,0.8785963228004802,21.86604525417192,10.437937287769566,21.867906775196882,1.8559612035751343,0.8574741655446999
p303_seq0025.wav,0,0.0,218081,14.985502123094944,12.982012349296738,14.885885301618275,1.4490145444869995,0.7373121089420118,1.808780931747297,4.310388304034592,1.8248955208376425,1.1483070850372314,0.6566552488477121
p303_seq0026.wav,0,0.0,160640,26.89914166379041,21.787971077597444,26.890376906003066,2.884162664413452,0.8362818664164945,22.929132691946187,16.58793852793688,22.927116516238918,2.3640286922454834,0.8110437269443346
p303_seq0027.wav,0,0.0,218401,19.960634702538066,11.389402138567311,19.926026855794255,3.2799832820892334,0.9012169309332476,8.73637174230494,5.1699372770148075,8.736414265889263,1.6634787321090698,0.8941167384910238
